Iteração,MSE_Treino,MSE_Validação
1517,0.0227964688878293,0.02085940963174444
1518,0.022774610052955658,0.0208362822797375
1519,0.022752848005364035,0.020813257269152993
1520,0.022731182205918847,0.02079033403036757
1521,0.022709612117973413,0.020767511996414474
1522,0.022688137207357646,0.020744790602970575
1523,0.02266675694236593,0.020722169288343445
1524,0.022645470793745355,0.020699647493458668
1525,0.022624278234683565,0.020677224661847328
1526,0.022603178740797036,0.020654900239632963
1527,0.022582171790119336,0.02063267367551959
1528,0.022561256863089543,0.02061054442077887
1529,0.022540433442540683,0.020588511929238412
1530,0.022519701013688505,0.02056657565726896
1531,0.022499059064119642,0.02054473506377274
1532,0.02247850708378097,0.02052298961017111
1533,0.022458044564968024,0.02050133876039306
1534,0.02243767100231401,0.020479781980862814
1535,0.022417385892779015,0.020458318740488778
1536,0.022397188735638854,0.020436948510651223
1537,0.022377079032474448,0.02041567076519129
1538,0.02235705628716096,0.020394484980399114
1539,0.02233712000585739,0.020373390635002864
1540,0.02231726969699577,0.02035238721015699
1541,0.022297504871270947,0.020331474189431303
1542,0.022277825041629954,0.020310651058799735
1543,0.022258229723261913,0.020289917306629605
1544,0.02223871843358795,0.020269272423670267
1545,0.022219290692250666,0.020248715903042617
1546,0.022199946021104446,0.020228247240228012
1547,0.02218068394420549,0.02020786593305774
1548,0.022161503987801763,0.02018757148170248
1549,0.022142405680323184,0.020167363388661697
1550,0.02212338855237232,0.020147241158753097
1551,0.022104452136714123,0.02012720429910261
1552,0.02208559596826687,0.020107252319133635
1553,0.022066819584092588,0.02008738473055737
1554,0.022048122523387444,0.02006760104736222
1555,0.0220295043274727,0.020047900785804065
1556,0.02201096453978524,0.02002828346439629
1557,0.021992502705868576,0.02000874860389965
1558,0.0219741183733636,0.019989295727312763
1559,0.021955811091999736,0.019969924359862275
1560,0.021937580413585844,0.019950634028993264
1561,0.02191942589200144,0.019931424264359437
1562,0.021901347083187774,0.019912294597814018
1563,0.021883343545139357,0.019893244563399932
1564,0.021865414837895013,0.0198742736973409
1565,0.021847560523529524,0.01985538153803159
1566,0.02182978016614484,0.019836567626029002
1567,0.02181207333186204,0.019817831504042874
1568,0.021794439588812484,0.019799172716926973
1569,0.021776878507129924,0.019780590811669805
1570,0.021759389658941943,0.01976208533738591
1571,0.021741972618362023,0.019743655845307018
1572,0.02172462696148127,0.019725301888773007
1573,0.02170735226636038,0.01970702302322351
1574,0.02169014811302181,0.0196888188061892
1575,0.02167301408344184,0.01967068879728299
1576,0.02165594976154241,0.01965263255819178
1577,0.02163895473318378,0.019634649652667913
1578,0.02162202858615647,0.01961673964652081
1579,0.021605170910173856,0.019598902107608503
1580,0.02158838129686428,0.019581136605829694
1581,0.02157165933976377,0.0195634427131153
1582,0.021555004634308497,0.01954582000342045
1583,0.021538416777827193,0.019528268052716388
1584,0.021521895369533965,0.019510786438982432
1585,0.021505440010520998,0.019493374742198172
1586,0.02148905030375114,0.019476032544335393
1587,0.021472725854050866,0.019458759429350374
1588,0.021456466268103096,0.019441554983176092
1589,0.02144027115444001,0.019424418793714565
1590,0.021424140123436287,0.019407350450829162
1591,0.02140807278730191,0.019390349546336977
1592,0.021392068760075274,0.01937341567400136
1593,0.021376127657616324,0.019356548429524327
1594,0.021360249097599916,0.019339747410539388
1595,0.02134443269950877,0.019323012216603853
1596,0.021328678084627,0.01930634244919177
1597,0.021312984876033298,0.019289737711686558
1598,0.021297352698594525,0.019273197609373748
1599,0.021281781178958896,0.019256721749433964
1600,0.02126626994554959,0.019240309740935664
1601,0.021250818628558436,0.019223961194828287
1602,0.021235426859939115,0.019207675723934916
1603,0.021220094273401293,0.01919145294294574
1604,0.021204820504403806,0.01917529246841084
1605,0.021189605190148782,0.01915919391873352
1606,0.02117444796957519,0.01914315691416322
1607,0.021159348483352665,0.01912718107678915
1608,0.02114430637387547,0.01911126603053323
1609,0.021129321285256217,0.01909541140114361
1610,0.021114392863320085,0.019079616816188014
1611,0.02109952075559851,0.01906388190504712
1612,0.021084704611323415,0.019048206298907976
1613,0.021069944081421228,0.019032589630757768
1614,0.02105523881850679,0.01901703153537685
1615,0.021040588476877908,0.019001531649333055
1616,0.02102599271250923,0.01898608961097463
1617,0.02101145118304648,0.018970705060424413
1618,0.020996963547800777,0.018955377639573154
1619,0.020982529467742997,0.018940106992073748
1620,0.020968148605498206,0.018924892763334557
1621,0.02095382062533957,0.018909734600513536
1622,0.020939545193183348,0.018894632152511963
1623,0.020925321976582888,0.01887958506996845
1624,0.020911150644723375,0.018864593005252776
1625,0.02089703086841619,0.018849655612460048
1626,0.02088296232009357,0.018834772547404666
1627,0.02086894467380306,0.018819943467614137
1628,0.020854977605202243,0.018805168032323457
1629,0.020841060791553283,0.018790445902469165
1630,0.02082719391171763,0.01877577674068343
1631,0.020813376646150742,0.0187611602112883
1632,0.020799608676896845,0.01874659598028992
1633,0.02078588968758361,0.018732083715372848
1634,0.020772219363416996,0.018717623085894093
1635,0.020758597391176078,0.018703213762877778
1636,0.020745023459207822,0.01868885541900932
1637,0.020731497257422092,0.018674547728629812
1638,0.02071801847728645,0.01866029036773041
1639,0.02070458681182116,0.018646083013946817
1640,0.020691201955593968,0.018631925346553693
1641,0.0206778636047153,0.01861781704645919
1642,0.020664571456833026,0.018603757796199633
1643,0.020651325211128,0.018589747279933726
1644,0.02063812456830834,0.01857578518343741
1645,0.0206249692306051,0.018561871194098283
1646,0.020611858901767102,0.018548005000910382
1647,0.020598793287056223,0.018534186294468673
1648,0.020585772093242312,0.01852041476696383
1649,0.02057279502859861,0.018506690112176913
1650,0.020559861802896696,0.018493012025474174
1651,0.0205469721274019,0.01847938020380155
1652,0.020534125714868384,0.018465794345679715
1653,0.020521322279534484,0.018452254151198673
1654,0.02050856153711778,0.018438759322012638
1655,0.02049584320481066,0.01842530956133489
1656,0.020483167001275435,0.01841190457393251
1657,0.020470532646639665,0.018398544066121465
1658,0.02045793986249154,0.01838522774576126
1659,0.020445388371875237,0.01837195532225002
1660,0.020432877899286193,0.018358726506519322
1661,0.020420408170666725,0.018345541011029066
1662,0.020407978913401,0.01833239854976266
1663,0.020395589856310948,0.018319298838221795
1664,0.02038324072965135,0.018306241593421563
1665,0.02037093126510536,0.018293226533885442
1666,0.020358661195780017,0.018280253379640232
1667,0.020346430256201673,0.018267321852211204
1668,0.020334238182311455,0.018254431674617114
1669,0.020322084711460808,0.01824158257136529
1670,0.020309969582406873,0.01822877426844669
1671,0.020297892535308316,0.018216006493331105
1672,0.02028585331172038,0.018203278974962055
1673,0.020273851654590853,0.018190591443752114
1674,0.020261887308255448,0.018177943631577997
1675,0.0202499600184333,0.018165335271775673
1676,0.020238069532222586,0.018152766099135575
1677,0.020226215598096283,0.018140235849897768
1678,0.020214397965897357,0.018127744261747007
1679,0.020202616386834734,0.018115291073808118
1680,0.020190870613478774,0.018102876026641183
1681,0.020179160399756767,0.018090498862236508
1682,0.020167485500948764,0.018078159324010242
1683,0.020155845673683108,0.018065857156799224
1684,0.02014424067593195,0.018053592106856593
1685,0.0201326702670071,0.018041363921846645
1686,0.02012113420755556,0.018029172350840415
1687,0.02010963225955512,0.01801701714431087
1688,0.020098164186310177,0.018004898054128006
1689,0.02008672975244725,0.017992814833554253
1690,0.02007532872391076,0.017980767237239927
1691,0.020063960867958607,0.017968755021218252
1692,0.020052625953157845,0.017956777942900664
1693,0.020041323749380495,0.01794483576107245
1694,0.020030054027799147,0.017932928235887706
1695,0.020018816560882613,0.017921055128864802
1696,0.020007611122391633,0.01790921620288168
1697,0.01999643748737468,0.017897411222171148
1698,0.019985295432163375,0.01788563995231621
1699,0.019974184734368614,0.017873902160245557
1700,0.01996310517287592,0.017862197614228713
1701,0.01995205652784119,0.017850526083871394
1702,0.019941038580686733,0.017838887340111013
1703,0.019930051114096393,0.017827281155211754
1704,0.019919093912011777,0.017815707302760223
1705,0.01990816675962777,0.017804165557660623
1706,0.019897269443388117,0.017792655696130026
1707,0.01988640175098141,0.0177811774956941
1708,0.01987556347133657,0.01776973073518195
1709,0.019864754394618662,0.017758315194721888
1710,0.019853974312224625,0.017746930655736706
1711,0.01984322301677873,0.01773557690093879
1712,0.019832500302128863,0.01772425371432586
1713,0.019821805963341467,0.017712960881175983
1714,0.019811139796697855,0.017701698188043256
1715,0.0198005015996897,0.01769046542275285
1716,0.01978989117101473,0.01767926237439673
1717,0.01977930831057253,0.01766808883332868
1718,0.019768752819459983,0.017656944591159893
1719,0.01975822449996721,0.017645829440754095
1720,0.01974772315557327,0.01763474317622337
1721,0.019737248590941822,0.017623685592922947
1722,0.01972680061191658,0.01761265648744688
1723,0.01971637902551742,0.017601655657623515
1724,0.019705983639935785,0.01759068290251039
1725,0.019695614264530408,0.017579738022390302
1726,0.01968527070982301,0.017568820818765825
1727,0.01967495278749398,0.017557931094355318
1728,0.0196646603103782,0.017547068653088006
1729,0.019654393092460365,0.017536233300099374
1730,0.019644150948871005,0.0175254248417265
1731,0.01963393369588192,0.017514643085503365
1732,0.019623741150902017,0.01750388784015622
1733,0.019613573132472733,0.01749315891559895
1734,0.019603429460263902,0.017482456122928463
1735,0.019593309955069395,0.01747177927441985
1736,0.019583214438802548,0.017461128183521808
1737,0.019573142734492,0.017450502664852107
1738,0.01956309466627733,0.017439902534192565
1739,0.01955307005940464,0.01742932760848479
1740,0.01954306874022203,0.01741877770582518
1741,0.019533090536175492,0.017408252645460413
1742,0.019523135275804397,0.017397752247782585
1743,0.01951320278873698,0.017387276334324613
1744,0.019503292905686205,0.017376824727755657
1745,0.01949340545844516,0.01736639725187625
1746,0.01948354027988273,0.017355993731613624
1747,0.019473697203939298,0.01734561399301706
1748,0.01946387606562207,0.017335257863253066
1749,0.01945407670100086,0.017324925170600837
1750,0.01944429894720361,0.017314615744447297
1751,0.01943454264241195,0.01730432941528256
1752,0.019424807625856823,0.017294066014695207
1753,0.019415093737813957,0.017283825375367413
1754,0.019405400819599506,0.017273607331070175
1755,0.01939572871356547,0.017263411716658992
1756,0.019386077263095446,0.01725323836806848
1757,0.019376446312599962,0.01724308712230811
1758,0.019366835707512093,0.017232957817457217
1759,0.019357245294283117,0.017222850292660505
1760,0.01934767492037779,0.017212764388122755
1761,0.01933812443427003,0.017202699945104743
1762,0.0193285936854384,0.017192656805917812
1763,0.019319082524361604,0.017182634813919618
1764,0.01930959080251404,0.01717263381350914
1765,0.01930011837236116,0.0171626536501217
1766,0.01929066508735517,0.017152694170224567
1767,0.019281230801930234,0.01714275522131183
1768,0.01927181537149827,0.017132836651899738
1769,0.019262418652444244,0.017122938311522014
1770,0.01925304050212161,0.017113060050724757
1771,0.01924368077884789,0.017103201721061927
1772,0.019234339341900143,0.01709336317509034
1773,0.019225016051510165,0.01708354426636489
1774,0.019215710768860313,0.017073744849433865
1775,0.019206423356078767,0.017063964779833872
1776,0.01919715367623488,0.01705420391408524
1777,0.019187901593334767,0.01704446210968711
1778,0.01917866697231675,0.017034739225112457
1779,0.019169449679046616,0.01702503511980344
1780,0.019160249580313076,0.017015349654166425
1781,0.019151066543823415,0.017005682689567286
1782,0.019141900438198634,0.01699603408832643
1783,0.019132751132968938,0.0169864037137139
1784,0.019123618498569188,0.01697679142994464
1785,0.019114502406334295,0.01696719710217357
1786,0.019105402728494494,0.01695762059649073
1787,0.019096319338170884,0.01694806177991639
1788,0.01908725210937079,0.016938520520396176
1789,0.01907820091698306,0.01692899668679628
1790,0.01906916563677352,0.016919490148898424
1791,0.019060146145380305,0.016910000777395146
1792,0.019051142320309234,0.016900528443884733
1793,0.019042154039929298,0.016891073020866534
1794,0.019033181183467706,0.016881634381735896
1795,0.019024223631005647,0.016872212400779362
1796,0.019015281263473308,0.016862806953169697
1797,0.01900635396264547,0.016853417914961158
1798,0.018997441611136725,0.016844045163084447
1799,0.01898854409239684,0.01683468857534176
1800,0.01897966129070609,0.016825348030402042
1801,0.018970793091170612,0.016816023407796008
1802,0.018961939379717838,0.016806714587911144
1803,0.018953100043091642,0.016797421451986965
1804,0.01894427496884782,0.016788143882109995
1805,0.018935464045349338,0.016778881761208845
1806,0.01892666716176174,0.016769634973049362
1807,0.018917884208048307,0.016760403402229576
1808,0.01890911507496559,0.01675118693417504
1809,0.018900359654058677,0.016741985455133654
1810,0.01889161783765635,0.016732798852170817
1811,0.018882889518866533,0.016723627013164537
1812,0.018874174591571636,0.016714469826800603
1813,0.018865472950423866,0.016705327182567477
1814,0.018856784490840377,0.016696198970751384
1815,0.01884810910899875,0.016687085082431524
1816,0.018839446701832248,0.016677985409475102
1817,0.018830797167025126,0.01666889984453234
1818,0.018822160403007916,0.016659828281031634
1819,0.018813536308952817,0.016650770613174472
1820,0.01880492478476881,0.01664172673593068
1821,0.018796325731097116,0.016632696545033496
1822,0.018787739049306543,0.01662367993697453
1823,0.018779164641488662,0.01661467680899883
1824,0.01877060241045316,0.016605687059100153
1825,0.018762052259723126,0.016596710586015896
1826,0.01875351409353042,0.01658774728922211
1827,0.018744987816810908,0.016578797068928723
1828,0.018736473335199726,0.01656985982607454
1829,0.018727970555026834,0.016560935462322464
1830,0.01871947938331183,0.016552023880054202
1831,0.018710999727759744,0.01654312498236577
1832,0.018702531496756148,0.016534238673062522
1833,0.018694074599362415,0.016525364856653894
1834,0.0186856289453111,0.016516503438348984
1835,0.018677194445001228,0.016507654324051185
1836,0.01866877100949353,0.016498817420353584
1837,0.018660358550505962,0.01648999263453402
1838,0.01865195698040883,0.01648117987455008
1839,0.018643566212220113,0.016472379049034237
1840,0.018635186159600824,0.016463590067288876
1841,0.018626816736850328,0.01645481283928177
1842,0.01861845785890183,0.016446047275640717
1843,0.018610109441317333,0.016437293287648872
1844,0.01860177140028325,0.0164285507872399
1845,0.018593443652605658,0.01641981968699301
1846,0.018585126115705473,0.016411099900128144
1847,0.018576818707614205,0.016402391340501088
1848,0.018568521346968812,0.01639369392259856
1849,0.018560233953007297,0.016385007561533483
1850,0.018551956445564063,0.01637633217303981
1851,0.01854368874506509,0.01636766767346825
1852,0.018535430772523533,0.01635901397978069
1853,0.01852718244953484,0.0163503710095459
1854,0.018518943698272252,0.01634173868093449
1855,0.018510714441482078,0.016333116912714152
1856,0.01850249460247925,0.016324505624244656
1857,0.01849428410514239,0.016315904735473206
1858,0.018486082873909366,0.016307314166929508
1859,0.01847789083377278,0.016298733839721104
1860,0.018469707910275083,0.016290163675528418
1861,0.018461534029504224,0.016281603596599938
1862,0.01845336911808889,0.016273053525747604
1863,0.01844521310319386,0.016264513386341682
1864,0.01843706591251563,0.016255983102306436
1865,0.01842892747427762,0.016247462598115027
1866,0.01842079771722565,0.016238951798784703
1867,0.018412676570623402,0.016230450629872283
1868,0.018404563964247795,0.016221959017469208
1869,0.018396459828384434,0.016213476888196916
1870,0.018388364093823065,0.01620500416920191
1871,0.01838027669185308,0.016196540788151307
1872,0.01837219755425875,0.016188086673227735
1873,0.018364126613314928,0.016179641753124994
1874,0.01835606380178249,0.01617120595704315
1875,0.018348009052903572,0.016162779214683714
1876,0.018339962300397396,0.016154361456245225
1877,0.01833192347845542,0.01614595261241828
1878,0.018323892521737054,0.016137552614381136
1879,0.01831586936536517,0.0161291613937947
1880,0.018307853944921425,0.016120778882798177
1881,0.018299846196441934,0.0161124050140043
1882,0.01829184605641284,0.016104039720494498
1883,0.018283853461765573,0.016095682935814627
1884,0.018275868349872788,0.016087334593970003
1885,0.018267890658543506,0.016078994629420883
1886,0.018259920326019013,0.016070662977078105
1887,0.018251957290968245,0.016062339572297944
1888,0.01824400149248339,0.016054024350878156
1889,0.018236052870075525,0.01604571724905288
1890,0.018228111363670082,0.016037418203488352
1891,0.018220176913602566,0.016029127151278195
1892,0.018212249460614234,0.016020844029939054
1893,0.01820432894584748,0.016012568777405763
1894,0.018196415310841683,0.016004301332027203
1895,0.01818850849752883,0.01599604163256143
1896,0.018180608448229073,0.015987789618171374
1897,0.018172715105646334,0.01597954522842015
1898,0.01816482841286414,0.01597130840326679
1899,0.018156948313341262,0.015963079083061823
1900,0.018149074750907383,0.01595485720854229
1901,0.018141207669758762,0.01594664272082804
1902,0.018133347014453967,0.0159384355614167
1903,0.018125492729909678,0.01593023567217958
1904,0.018117644761396393,0.015922042995357065
1905,0.01810980305453408,0.015913857473554394
1906,0.01810196755528808,0.015905679049737137
1907,0.018094138209964715,0.015897507667226814
1908,0.01808631496520734,0.015889343269696644
1909,0.018078497767991846,0.01588118580116712
1910,0.018070686565622586,0.01587303520600165
1911,0.018062881305728258,0.01586489142890227
1912,0.018055081936257666,0.015856754414905284
1913,0.01804728840547559,0.0158486241093772
1914,0.01803950066195871,0.0158405004580101
1915,0.018031718654591324,0.01583238340681756
1916,0.018023942332561365,0.01582427290213046
1917,0.018016171645356314,0.015816168890592657
1918,0.01800840654275911,0.015808071319156774
1919,0.01800064697484395,0.015799980135079977
1920,0.017992892891972367,0.01579189528591982
1921,0.01798514424478913,0.015783816719530094
1922,0.01797740098421836,0.01577574438405662
1923,0.017969663061459258,0.01576767822793313
1924,0.01796193042798235,0.01575961819987708
1925,0.01795420303552542,0.015751564248885748
1926,0.01794648083608958,0.015743516324231866
1927,0.017938763781935204,0.01573547437545971
1928,0.0179310518255781,0.015727438352381086
1929,0.01792334491978562,0.015719408205071093
1930,0.017915643017572796,0.015711383883864352
1931,0.017907946072198252,0.015703365339350784
1932,0.017900254037160612,0.01569535252237177
1933,0.017892566866194465,0.015687345384016133
1934,0.01788488451326663,0.01567934387561621
1935,0.017877206932572262,0.015671347948743964
1936,0.017869534078531323,0.015663357555206935
1937,0.01786186590578445,0.01565537264704455
1938,0.017854202369189404,0.015647393176524114
1939,0.017846543423817404,0.015639419096137003
1940,0.01783888902494916,0.015631450358594846
1941,0.017831239128071545,0.015623486916825835
1942,0.017823593688873596,0.015615528723970757
1943,0.017815952663243113,0.015607575733379325
1944,0.017808316007262903,0.015599627898606522
1945,0.017800683677207153,0.01559168517340874
1946,0.017793055629537917,0.015583747511740187
1947,0.017785431820901556,0.015575814867749133
1948,0.017777812208125243,0.015567887195774533
1949,0.01777019674821325,0.015559964450342032
1950,0.01776258539834376,0.015552046586160684
1951,0.01775497811586516,0.015544133558119172
1952,0.0177473748582926,0.015536225321282428
1953,0.017739775583304904,0.015528321830888083
1954,0.017732180248740792,0.015520423042342977
1955,0.01772458881259566,0.015512528911219547
1956,0.017717001233018396,0.015504639393252731
1957,0.01770941746830771,0.01549675444433625
1958,0.01770183747690928,0.015488874020519386
1959,0.017694261217412192,0.015480998078003714
1960,0.01768668864854589,0.015473126573139534
1961,0.01767911972917683,0.01546525946242291
1962,0.017671554418305455,0.015457396702492122
1963,0.01766399267506303,0.01544953825012473
1964,0.017656434458708424,0.015441684062234087
1965,0.017648879728625177,0.015433834095866534
1966,0.01764132844431849,0.015425988308197927
1967,0.017633780565412014,0.015418146656530827
1968,0.01762623605164509,0.015410309098291336
1969,0.017618694862869665,0.015402475591025939
1970,0.017611156959047435,0.015394646092398961
1971,0.017603622300247083,0.01538682056018916
1972,0.0175960908466414,0.015378998952287063
1973,0.01758856255850424,0.015371181226691977
1974,0.01758103739620808,0.015363367341509348
1975,0.017573515320221264,0.015355557254947921
1976,0.01756599629110512,0.015347750925316728
1977,0.01755848026951147,0.015339948311022807
1978,0.01755096721618016,0.015332149370568237
1979,0.01754345709193621,0.015324354062547776
1980,0.017535949857687493,0.015316562345645966
1981,0.017528445474422213,0.015308774178634809
1982,0.01752094390320646,0.015300989520371414
1983,0.01751344510518192,0.015293208329795301
1984,0.01750594904156349,0.015285430565926156
1985,0.01749845567363685,0.015277656187861435
1986,0.017490964962756497,0.015269885154774213
1987,0.01748347687034337,0.015262117425910854
1988,0.017475991357882754,0.015254352960588724
1989,0.01746850838692221,0.01524659171819433
1990,0.01746102791906942,0.015238833658180937
1991,0.01745354991599045,0.015231078740066805
1992,0.017446074339407695,0.015223326923433183
1993,0.01743860115109786,0.015215578167922184
1994,0.017431130312890442,0.01520783243323531
1995,0.01742366178666567,0.015200089679131298
1996,0.01741619553435308,0.01519234986542467
1997,0.017408731517929703,0.01518461295198401
1998,0.01740126969941855,0.015176878898730217
1999,0.01739381004088712,0.015169147665635171
2000,0.01738635250444589,0.015161419212720201
